DateTime,Date,Station,Code,Country,State,City,Lat,Lat_num,Long,Long_num,Elevation,Time,Temperature(F),Dew Point(F),Humidity(%),Wind,Wind Speed(mph),Wind Gust(mph),Pressure(in),Precipitation(in),Condition
2017-08-08 23:42:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,11:42 PM,66,52,60,WNW,9,0,23.1,0.0,Partly Cloudy
2017-08-08 00:42:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,12:42 AM,66,50,56,WNW,8,0,23.1,0.0,Partly Cloudy
2017-08-08 01:46:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,1:46 AM,64,50,59,NW,7,0,23.09,0.0,Mostly Cloudy
2017-08-08 02:49:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,2:49 AM,64,50,59,W,6,0,23.09,0.0,Mostly Cloudy
2017-08-08 03:42:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,3:42 AM,63,50,63,WNW,5,0,23.09,0.0,Mostly Cloudy
2017-08-08 04:44:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,4:44 AM,61,54,77,E,6,0,23.09,0.0,Mostly Cloudy
2017-08-08 05:53:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,5:53 AM,59,54,82,ENE,7,0,23.09,0.0,Mostly Cloudy
2017-08-08 06:43:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,6:43 AM,61,52,72,ESE,5,0,23.09,0.0,Cloudy
2017-08-08 07:43:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,7:43 AM,63,52,68,NW,7,0,23.11,0.0,Cloudy
2017-08-08 08:42:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,8:42 AM,64,52,64,WNW,7,0,23.12,0.0,Cloudy
2017-08-08 09:44:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,9:44 AM,66,52,60,N,5,0,23.12,0.0,Mostly Cloudy
2017-08-08 10:37:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,10:37 AM,70,50,49,NNE,5,0,23.12,0.0,Partly Cloudy
2017-08-08 10:45:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,10:45 AM,70,50,49,CALM,0,0,23.12,0.0,Partly Cloudy
2017-08-08 11:36:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,11:36 AM,73,46,38,NNE,3,0,23.11,0.0,Partly Cloudy
2017-08-08 11:46:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,11:46 AM,73,46,38,ENE,10,0,23.1,0.0,Partly Cloudy
2017-08-08 12:44:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,12:44 PM,75,45,34,ENE,8,0,23.09,0.0,Mostly Cloudy
2017-08-08 13:44:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,1:44 PM,75,39,27,NE,10,0,23.06,0.0,Mostly Cloudy
2017-08-08 14:50:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,2:50 PM,77,39,26,N,10,0,23.04,0.0,Mostly Cloudy
2017-08-08 14:56:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,2:56 PM,79,41,26,N,9,0,23.03,0.0,Mostly Cloudy
2017-08-08 15:44:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,3:44 PM,79,39,24,NNE,13,0,23.02,0.0,Mostly Cloudy
2017-08-08 16:45:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,4:45 PM,79,41,26,NNE,15,0,23.02,0.0,Mostly Cloudy
2017-08-08 17:48:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,5:48 PM,75,41,29,NE,17,0,23.01,0.0,Mostly Cloudy
2017-08-08 17:55:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,5:55 PM,75,41,29,NE,20,0,23.02,0.0,Mostly Cloudy
2017-08-08 18:49:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,6:49 PM,73,43,33,NE,18,0,23.03,0.0,Mostly Cloudy
2017-08-08 19:36:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,7:36 PM,70,45,40,NNE,18,0,23.05,0.0,Mostly Cloudy
2017-08-08 19:48:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,7:48 PM,70,43,38,NNE,18,0,23.06,0.0,Mostly Cloudy
2017-08-08 20:44:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,8:44 PM,68,45,43,NNE,16,0,23.08,0.0,Fair
2017-08-08 21:44:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,9:44 PM,66,46,49,N,9,0,23.11,0.0,Partly Cloudy
2017-08-08 22:41:00,2017-8-8,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,10:41 PM,64,50,59,N,8,0,23.12,0.0,Partly Cloudy
2018-01-20 00:50:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,12:50 AM,52,32,47,S,3,0,23.09,0.0,Partly Cloudy
2018-01-20 00:52:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,12:52 AM,52,32,47,SSW,3,0,23.09,0.0,Partly Cloudy
2018-01-20 01:53:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,1:53 AM,50,32,50,CALM,0,0,23.09,0.0,Fair
2018-01-20 02:52:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,2:52 AM,48,34,57,N,3,0,23.09,0.0,Fair
2018-01-20 03:40:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,3:40 AM,45,32,61,ENE,5,0,23.09,0.0,Fair
2018-01-20 03:46:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,3:46 AM,45,32,61,ENE,6,0,23.09,0.0,Fair
2018-01-20 04:44:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,4:44 AM,45,32,61,ENE,5,0,23.09,0.0,Fair
2018-01-20 05:50:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,5:50 AM,45,30,57,ENE,6,0,23.09,0.0,Fair
2018-01-20 06:33:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,6:33 AM,41,30,65,ENE,5,0,23.1,0.0,Fair
2018-01-20 06:53:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,6:53 AM,41,32,70,ESE,6,0,23.1,0.0,Fair
2018-01-20 07:50:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,7:50 AM,43,32,66,E,6,0,23.12,0.0,Partly Cloudy
2018-01-20 08:47:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,8:47 AM,46,32,57,ENE,5,0,23.13,0.0,Partly Cloudy
2018-01-20 09:00:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,9:00 AM,50,30,47,E,5,0,23.14,0.0,Partly Cloudy
2018-01-20 09:47:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,9:47 AM,54,30,41,ESE,3,0,23.14,0.0,Fair
2018-01-20 10:06:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,10:06 AM,57,30,36,CALM,0,0,23.14,0.0,Fair
2018-01-20 10:44:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,10:44 AM,61,30,31,E,3,0,23.14,0.0,Partly Cloudy
2018-01-20 10:45:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,10:45 AM,61,30,31,E,3,0,23.14,0.0,Partly Cloudy
2018-01-20 11:37:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,11:37 AM,64,28,26,ESE,3,0,23.12,0.0,Fair
2018-01-20 11:53:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,11:53 AM,64,28,26,CALM,0,0,23.11,0.0,Fair
2018-01-20 12:47:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,12:47 PM,68,28,23,SE,5,0,23.09,0.0,Fair
2018-01-20 12:48:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,12:48 PM,68,28,23,SSE,5,0,23.09,0.0,Fair
2018-01-20 13:48:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,1:48 PM,68,28,23,ENE,8,0,23.06,0.0,Fair
2018-01-20 14:48:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,2:48 PM,70,28,21,WSW,3,0,23.03,0.0,Partly Cloudy
2018-01-20 15:40:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,3:40 PM,72,28,20,W,3,0,23.02,0.0,Partly Cloudy
2018-01-20 16:44:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,4:44 PM,68,34,28,SE,9,0,23.02,0.0,Partly Cloudy
2018-01-20 17:48:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,5:48 PM,66,36,32,S,8,0,23.04,0.0,Mostly Cloudy
2018-01-20 18:46:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,6:46 PM,64,37,37,S,8,0,23.05,0.0,Mostly Cloudy
2018-01-20 19:47:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,7:47 PM,63,37,39,S,12,0,23.07,0.0,Mostly Cloudy
2018-01-20 20:44:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,8:44 PM,63,36,37,SSE,8,0,23.09,0.0,Partly Cloudy
2018-01-20 21:42:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,9:42 PM,61,36,39,ESE,5,0,23.1,0.0,Fair
2018-01-20 22:40:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,10:40 PM,59,36,42,ENE,3,0,23.1,0.0,Fair
2018-01-20 23:46:00,2018-1-20,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,11:46 PM,57,36,44,NE,2,0,23.1,0.0,Fair
2023-01-16 00:44:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,12:44 AM,55,34,44,CALM,0,0,23.11,0.0,Fair
2023-01-16 01:42:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,1:42 AM,54,34,47,CALM,0,0,23.1,0.0,Fair
2023-01-16 02:45:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,2:45 AM,52,34,50,WSW,2,0,23.1,0.0,Fair
2023-01-16 03:46:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,3:46 AM,50,36,58,CALM,0,0,23.09,0.0,Fair
2023-01-16 04:49:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,4:49 AM,50,34,54,CALM,0,0,23.08,0.0,Fair
2023-01-16 05:45:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,5:45 AM,46,36,66,SE,2,0,23.09,0.0,Fair
2023-01-16 06:44:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,6:44 AM,46,36,66,E,2,0,23.1,0.0,Fair
2023-01-16 07:41:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,7:41 AM,48,34,57,NE,3,0,23.11,0.0,Fair
2023-01-16 08:46:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,8:46 AM,52,34,50,E,6,0,23.14,0.0,Mostly Cloudy
2023-01-16 09:44:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,9:44 AM,55,36,47,E,7,0,23.15,0.0,Mostly Cloudy
2023-01-16 10:46:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,10:46 AM,63,36,37,CALM,0,0,23.13,0.0,Partly Cloudy
2023-01-16 11:41:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,11:41 AM,68,34,28,SSE,3,0,23.11,0.0,Partly Cloudy
2023-01-16 12:42:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,12:42 PM,70,28,21,NW,6,0,23.08,0.0,Fair
2023-01-16 13:49:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,1:49 PM,73,28,19,SE,5,0,23.04,0.0,Fair
2023-01-16 13:50:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,1:50 PM,73,28,19,NNE,5,0,23.04,0.0,Fair
2023-01-16 14:45:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,2:45 PM,75,30,19,SW,6,0,23.01,0.0,Fair
2023-01-16 15:45:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,3:45 PM,75,25,15,S,3,0,22.99,0.0,Fair
2023-01-16 16:08:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,4:08 PM,75,25,15,NNE,14,0,22.99,0.0,Fair
2023-01-16 16:43:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,4:43 PM,73,23,15,NE,6,0,22.99,0.0,Fair
2023-01-16 17:40:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,5:40 PM,72,19,14,E,9,0,23.0,0.0,Fair
2023-01-16 18:27:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,6:27 PM,68,37,33,ESE,16,0,23.01,0.0,Fair
2023-01-16 18:45:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,6:45 PM,66,37,35,ESE,13,24,23.01,0.0,Fair
2023-01-16 19:45:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,7:45 PM,64,37,37,SE,12,0,23.03,0.0,Fair
2023-01-16 20:40:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,8:40 PM,63,37,39,E,8,0,23.05,0.0,Fair
2023-01-16 21:49:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,9:49 PM,61,37,42,SE,9,0,23.07,0.0,Fair
2023-01-16 22:45:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,10:45 PM,59,37,45,SE,7,0,23.07,0.0,Fair
2023-01-16 23:46:00,2023-1-16,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,11:46 PM,57,39,51,CALM,0,0,23.07,0.0,Fair
2023-07-18 00:45:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,12:45 AM,63,50,63,WNW,9,0,23.2,0.0,Fair
2023-07-18 01:45:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,1:45 AM,63,50,63,WNW,7,0,23.19,0.0,Fair
2023-07-18 02:45:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,2:45 AM,61,50,68,WNW,10,0,23.19,0.0,Partly Cloudy
2023-07-18 03:48:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,3:48 AM,61,50,68,W,8,0,23.18,0.0,Fair
2023-07-18 04:45:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,4:45 AM,59,48,67,W,7,0,23.18,0.0,Fair
2023-07-18 05:45:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,5:45 AM,57,46,67,WNW,6,0,23.2,0.0,Partly Cloudy
2023-07-18 06:47:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,6:47 AM,59,45,59,WSW,8,0,23.21,0.0,Partly Cloudy
2023-07-18 07:45:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,7:45 AM,63,43,48,WNW,8,0,23.21,0.0,Fair
2023-07-18 08:45:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,8:45 AM,64,46,52,NW,6,0,23.2,0.0,Fair
2023-07-18 09:45:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,9:45 AM,68,48,49,NE,5,0,23.2,0.0,Fair
2023-07-18 10:42:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,10:42 AM,70,46,43,NW,3,0,23.2,0.0,Fair
2023-07-18 11:50:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,11:50 AM,72,43,35,ENE,7,0,23.2,0.0,Fair
2023-07-18 12:40:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,12:40 PM,75,39,27,SSE,5,0,23.17,0.0,Fair
2023-07-18 12:42:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,12:42 PM,77,41,28,SE,3,0,23.17,0.0,Fair
2023-07-18 13:44:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,1:44 PM,79,41,26,NE,14,0,23.14,0.0,Fair
2023-07-18 14:47:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,2:47 PM,81,39,23,CALM,0,0,23.13,0.0,Partly Cloudy
2023-07-18 15:51:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,3:51 PM,81,39,23,N,10,0,23.1,0.0,Mostly Cloudy
2023-07-18 16:34:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,4:34 PM,77,48,36,ENE,23,0,23.1,0.0,Mostly Cloudy / Windy
2023-07-18 16:40:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,4:40 PM,75,48,38,NE,16,0,23.11,0.0,Thunder
2023-07-18 16:44:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,4:44 PM,73,46,38,ENE,21,0,23.11,0.0,Light Rain with Thunder
2023-07-18 16:51:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,4:51 PM,72,46,41,ENE,23,0,23.11,0.0,Light Rain with Thunder
2023-07-18 17:46:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,5:46 PM,68,52,56,NE,12,0,23.13,0.0,Thunder
2023-07-18 17:49:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,5:49 PM,68,52,56,N,17,0,23.13,0.0,Thunder
2023-07-18 18:03:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,6:03 PM,68,50,52,N,12,0,23.13,0.0,Light Rain with Thunder
2023-07-18 18:50:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,6:50 PM,66,54,64,NNW,9,0,23.15,0.0,Light Rain with Thunder
2023-07-18 19:06:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,7:06 PM,66,57,73,E,9,0,23.15,0.0,T-Storm
2023-07-18 19:41:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,7:41 PM,66,55,68,N,6,0,23.17,0.0,Light Rain with Thunder
2023-07-18 19:42:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,7:42 PM,66,54,64,WNW,7,0,23.17,0.0,Light Rain with Thunder
2023-07-18 20:13:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,8:13 PM,64,54,68,SW,12,0,23.17,0.0,Partly Cloudy
2023-07-18 20:49:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,8:49 PM,64,55,73,W,7,0,23.18,0.0,Light Rain
2023-07-18 20:55:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,8:55 PM,64,55,73,WSW,7,0,23.19,0.0,Light Rain
2023-07-18 21:32:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,9:32 PM,63,54,72,W,9,0,23.2,0.0,Mostly Cloudy
2023-07-18 21:45:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,9:45 PM,63,54,72,W,9,0,23.2,0.0,Mostly Cloudy
2023-07-18 22:45:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,10:45 PM,64,55,73,WNW,12,0,23.21,0.0,Partly Cloudy
2023-07-18 23:52:00,2023-7-18,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,11:52 PM,63,52,68,N,9,0,23.23,0.0,Mostly Cloudy
2023-06-10 00:45:00,2023-6-10,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,12:45 AM,70,41,35,NE,9,0,23.11,0.0,Fair
2023-06-10 01:45:00,2023-6-10,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,1:45 AM,68,41,37,ESE,5,0,23.1,0.0,Fair
2023-06-10 02:46:00,2023-6-10,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,2:46 AM,64,43,45,ENE,5,0,23.08,0.0,Fair
2023-06-10 03:50:00,2023-6-10,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,3:50 AM,63,43,48,CALM,0,0,23.08,0.0,Fair
2023-06-10 04:47:00,2023-6-10,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,4:47 AM,61,45,55,ENE,5,0,23.09,0.0,Fair
2023-06-10 05:44:00,2023-6-10,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,5:44 AM,55,43,63,ENE,7,0,23.11,0.0,Fair
2023-06-10 05:49:00,2023-6-10,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,5:49 AM,55,43,63,ENE,7,0,23.11,0.0,Fair
2023-06-10 06:43:00,2023-6-10,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,6:43 AM,59,45,59,CALM,0,0,23.12,0.0,Fair
2023-06-10 06:45:00,2023-6-10,MMMX,MEX,Mexico,Mexico City,Mexico city,19 25N,19.4167,099 05W,-99.0833,2238,6:45 AM,59,46,63,CALM,0,0,23.12,0.0,Fair
